train,station,on,off,onboard
197,Redwood City,15.0,6.0,95.0
197,San Carlos,1.0,3.5,92.5
197,Belmont,3.5,2.0,94.0
197,Hillsdale,1.5,5.0,90.5
197,Hayward Park,2.0,1.5,91.0
197,San Mateo,4.0,7.5,87.5
197,Burlingame,2.5,4.5,85.5
197,Broadway,0.0,0.0,85.5
197,Millbrae,1.0,17.0,69.5
197,San Bruno,1.5,4.5,66.5
197,South San Francisco,1.0,1.5,66.0
197,Bayshore,0.0,2.5,63.5
197,22nd Street,0.0,13.0,50.5
197,San Francisco,0.0,50.5,0.0
199,Gilroy,0.0,0.0,0.0
199,San Martin,0.0,0.0,0.0
199,Morgan Hill,0.0,0.0,0.0
199,Blossom Hill,0.0,0.0,0.0
199,Capitol,0.0,0.0,0.0
199,Tamien,0.0,0.0,0.0
199,San Jose Diridon,25.5,0.0,25.5
199,College Park,0.0,0.0,25.5
199,Santa Clara,2.0,1.0,26.5
199,Lawrence,1.5,0.0,28.0
199,Sunnyvale,7.0,1.5,33.5
199,Mountain View,12.0,3.0,42.5
199,San Antonio,4.5,2.5,44.5
199,California Avenue,6.0,2.5,48.0
199,Palo Alto,15.5,4.5,59.0
199,Menlo Park,2.0,3.5,57.5
199,Atherton,0.0,0.0,57.5
199,Redwood City,5.0,10.5,52.0
199,San Carlos,1.5,0.5,53.0
199,Belmont,1.0,1.5,52.5
199,Hillsdale,1.0,3.5,50.0
199,Hayward Park,1.5,1.5,50.0
199,San Mateo,3.0,4.0,49.0
199,Burlingame,0.5,3.0,46.5
199,Broadway,0.0,0.0,46.5
199,Millbrae,0.5,7.5,39.5
199,San Bruno,0.5,2.5,37.5
199,South San Francisco,0.0,1.0,36.5
199,Bayshore,0.0,4.0,32.5
199,22nd Street,0.0,3.0,29.5
199,San Francisco,0.0,29.5,0.0
